latitude,longitude,altitude,geometry,localite_acheminement_uai,reg_id_old,compte_instagram,uucr_id,aca_nom,identifiant_eter,identifiant_isni,type_d_etablissement,com_nom,uai,compte_scoopit,compte_viadeo,identifiant_orgref,uo_lib,element_wikidata,inscrits_2014,compte_linkedin,com_code,siren,libelle_mission_chef_de_file,identifiant_programme_lolf_chef_de_file,coordonnees,identifiant_wikidata,wikipedia,numero_telephone_uai,compte_facebook,dep_nom,element_isni,aca_id,siret,statut_juridique_court,reg_nom_old,adresse_uai,element_grid,compte_dailymotion,typologie_d_universites_et_assimiles,libelle_programme_lolf_chef_de_file,compte_twitter,localisation,secteur_d_etablissement,uucr_nom,inscrits_2015,inscrits_2012,inscrits_2013,inscrits_2010,inscrits_2011,statut_juridique_long,identifiant_grid,code_postal_uai,url,pays_etranger_acheminement,uo_lib_en,reg_nom,reg_id,implantations,dep_id,statut_operateur_lolf,dernier_decret_legifrance,flux_rss,compte_youtube,sigle,compte_googleplus,mooc,url_en,qualification_court,qualification_long,boite_postale_uai,compte_vimeo,identifiant_funding_data,element_fundref,anciens_codes_uai,compte_flickr,lieu_dit_uai,compte_france_culture,autres,mention_distribution,rattachement,rattachement_identifiants,association,url_es,association_identifiants,compte_tumblr,url_cn,compte_pinterest,url_de,compte_scribd
48.113,-1.70415,,Point,RENNES CEDEX,R53,,UU35701,Rennes,FR0069,,Grand établissement relevant d'un autre département ministériel,Rennes,0352692L,,http://fr.viadeo.com/fr/groups/agrocampus_ouest,,"Institut supérieur des sciences agronomiques, agroalimentaires, horticoles et du paysage",https://www.wikidata.org/entity/Q3152599,1423,https://www.linkedin.com/groups?trk=hb_side_g&gid=4480643,35238,130005127,Recherche et enseignement supérieur,142,"48.113,-1.70415",Q3152599,"https://fr.wikipedia.org/wiki/Institut_sup%C3%A9rieur_des_sciences_agronomiques,_agroalimentaires,_horticoles_et_du_paysage",0223485000,https://www.facebook.com/Agrocampusouest,Ille-et-Vilaine,,A14,13000512700019,EPCSCP,Bretagne,65 RUE DE ST BRIEUC,,,,Enseignement supérieur et recherche agricoles (Recherche et enseignement supérieur),https://twitter.com/agrocampusouest,Bretagne>Ille-et-Vilaine>Rennes,Public,Rennes,1459,1403,1433,1243,1391,"Établissement public à caractère scientifique, culturel et professionnel",,35042,http://www.agrocampus-ouest.fr/infoglueDeliverLive/fr/agrocampus-ouest,France,,Bretagne,R53,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0352692L,D035,Opérateurs MIRES 2014,,http://www.agrocampus-ouest.fr/infoglueDeliverLive/flux-RSS,,Agro campus Ouest,,https://www.fun-mooc.fr/universities/agrocampusouest/,,,,,,,,,,,,,,,,,,,,,,,
48.1213,-1.66862,,Point,RENNES CEDEX,R53,,UU35701,Rennes,,,Institut d'étude politique,Rennes,0352317D,,,,Institut d'études politiques de Rennes,https://www.wikidata.org/entity/Q3151965,Comptabilisés dans les effectifs de leur établissement de rattachement,,35238,193523172,Recherche et enseignement supérieur,150,"48.1213,-1.66862",Q3151965,https://fr.wikipedia.org/wiki/Institut_d%27%C3%A9tudes_politiques_de_Rennes,0299843939,https://www.facebook.com/SciencesPoRennes,Ille-et-Vilaine,,A14,19352317200016,EPA,Bretagne,104 BD DE LA DUCHESSE ANNE,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/Sc_Po_Rennes,Bretagne>Ille-et-Vilaine>Rennes,Public,Rennes,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Établissement public à caractère administratif,,35042,http://www.sciencespo-rennes.fr/,France,,Bretagne,R53,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0352317D,D035,Opérateurs MIRES 2014,,http://www.sciencespo-rennes.fr/index.php?rawdata=1&textes=0&view=rss&cat=7749,,IEP de Rennes,,,,,,,,,,,,,,,,Université de Rennes 1,0350936C,,,,,,,,
43.5656,1.47408,,Point,TOULOUSE CEDEX,R73,,UU31701,Toulouse,FR0041,,Grand établissement relevant d'un autre département ministériel,Toulouse,0312760G,,,,Institut supérieur de l'aéronautique et de l'espace,https://www.wikidata.org/entity/Q155446,1322,,31555,130004278,Défense,144,"43.5656,1.47408",Q155446,https://fr.wikipedia.org/wiki/Institut_sup%C3%A9rieur_de_l%27a%C3%A9ronautique_et_de_l%27espace,0562178080,https://www.facebook.com/ISAEofficiel,Haute-Garonne,,A16,13000427800011,EPCSCP,Midi-Pyrénées,10 AVENUE EDOUARD BELIN,,,,Environnement et prospective de la politique de défense,https://twitter.com/ISAE_officiel,Occitanie>Toulouse>Haute-Garonne>Toulouse,Public,Toulouse,1274,1258,1357,1197,1178,"Établissement public à caractère scientifique, culturel et professionnel",,31055,http://www.isae.fr/,France,,Occitanie,R76,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0312760G,D031,Opérateurs LOLF Hors MIRES 2014,,http://www.isae.fr/fr/flux-rss.xml,https://www.youtube.com/user/ISAEcom,ISAE,,https://www.fun-mooc.fr/universities/isae-supaero/,,,,54032,,,,,,,,,,,,,,,,,,,
47.576729,-0.970721,,Point,ANGERS CEDEX 01,R52,,UU49701,Nantes,FR0098,,Établissement privé d'enseignement universitaire,Angers,0490811R,,,,Facultés libres de l'Ouest,https://www.wikidata.org/entity/Q1476738,7601,,49007,786116681,,,"47.576729,-0.970721",Q1476738,https://fr.wikipedia.org/wiki/Universit%C3%A9_catholique_de_l%27Ouest,0241816559,https://www.facebook.com/Universite.UCO,Maine-et-Loire,,A17,78611668100010,Association,Pays de la Loire,3  PLACE ANDRE LEROY,,,,,https://twitter.com/UnivCathoOuest,Pays de la Loire>Maine-et-Loire>Angers,Privé,Angers,8295,7842,7641,7318,7670,Association,,49008,http://www.uco.fr/,France,,Pays de la Loire,R52,,D049,,,http://www.uco.fr/adminsite/webservices/export_rss.jsp?objet=actualite&THEMATIQUE=TH14&TRI_DATE=DATE_DESC,,FLO,,,http://www.uco.fr/internationaluco/,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,BP10808,,,,,,,,http://www.uco.fr/webtv/,,,,,http://www.uco.fr/internationaluco/es/,,,http://www.uco.fr/internationaluco/zh-hans/,,,
44.79622,-0.600218,,Point,TALENCE CEDEX,R72,https://www.instagram.com/kedgebs/,UU33701,Bordeaux,,0000 0004 0623 3438,École de commerce et de management,Talence,0333326L,http://www.scoop.it/t/revue-de-presse-by-kedge-business-school,,32442674,KEDGE Business School,https://www.wikidata.org/entity/Q16647785,11658,https://fr.linkedin.com/edu/kedge-business-school-12407,33522,514005123,,,"44.79622,-0.600218",Q16647785,https://fr.wikipedia.org/wiki/KEDGE_Business_School,,http://www.facebook.com/kedgebs,Gironde,http://www.isni.org/isni/0000000406233438,A04,51400512300062,Association,Aquitaine,680 COURS DE LA LIBERATION,https://grid.ac/institutes/grid.464611.0,,,,https://twitter.com/kedgebs,Nouvelle-Aquitaine>Bordeaux>Gironde>Talence,Privé,Bordeaux,12509,,,,,Association,grid.464611.0,33405,https://kedge.edu/,France,,Nouvelle-Aquitaine,R75,,D033,,,https://kedge.edu/flux-rss,https://www.youtube.com/user/KedgeBS,,,,https://student.kedge.edu/,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
49.2558,4.0402,,Point,REIMS CEDEX,R21,,UU51701,Reims,FR0102,0000 0004 1937 0618,Université,Reims,0511296G,,http://fr.viadeo.com/fr/groups/?containerId=2l91a2i833nxe,13958907,Université de Reims Champagne-Ardenne,https://www.wikidata.org/entity/Q2496149,22650,http://www.linkedin.com/groups/Universit%C3%A9-Reims-ChampagneArdenne-18835?trk=myg_ugrp_ovr,51454,195112966,Recherche et enseignement supérieur,150,"49.2558,4.0402",Q2496149,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Reims-Champagne-Ardenne,0326913000,https://www.facebook.com/Univ.ReimsChampagneArdenne,Marne,http://isni.org/isni/0000000419370618,A19,19511296600435,EPCSCP,Champagne-Ardenne,9 BD DE LA PAIX,https://www.grid.ac/institutes/grid.11667.37,,Université pluridisciplinaire avec santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/universitereims,Grand Est>Reims>Marne>Reims,Public,Reims,24232,21240,22071,21119,20865,"Établissement public à caractère scientifique, culturel et professionnel",grid.11667.37,51097,http://www.univ-reims.fr/,France,University of Reims Champagne-Ardenne,Grand Est,R44,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0511296G,D051,Opérateurs MIRES 2014,,"http://www.univ-reims.fr/rss,35,14.html?",,URCA,https://plus.google.com/+Univ-reimsFr/posts,,,,,,,,,,,,,,VILLA DOUCE,,,,,,,,,,
50.6083,3.14808,,Point,VILLENEUVE D ASCQ CEDEX,R31,,UU59702,Lille,FR0112,0000 0001 2165 8686,Écoles nationales supérieures d'ingénieurs,Villeneuve-d'Ascq,0590311T,,,20031729,École nationale supérieure de chimie de Lille,https://www.wikidata.org/entity/Q654784,358,,59009,195903117,Recherche et enseignement supérieur,150,"50.6083,3.14808",Q654784,https://fr.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_de_chimie_de_Lille,0320434897,,Nord,http://isni.org/isni/0000000121658686,A09,19590311700016,EPA,Nord-Pas-de-Calais,CITE SCIENTIFIQUE,https://www.grid.ac/institutes/grid.424455.6,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Hauts-de-France>Lille>Nord>Villeneuve-d'Ascq,Public,Lille,350,367,368,345,339,Établissement public à caractère administratif,grid.424455.6,59652,http://www.ensc-lille.fr/,France,,Hauts-de-France,R32,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0590311T,D059,Opérateurs MIRES 2014,https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036252405&dateTexte=&categorieLien=id,,,ENS Chimie Lille,,,,,,90108,,,,,,,,,,Université Lille 1 - Sciences technologies,0593559Y,École centrale de Lille,,0590349J,,,,,
47.7461,-3.39083,,Point,LORIENT CEDEX,R53,,UU56601,Rennes,FR0108,0000 0001 2168 0285,Université,Lorient,0561718N,,,13954905,Université de Bretagne-Sud,https://www.wikidata.org/entity/Q1125958,8129,,56121,195617188,Recherche et enseignement supérieur,150,"47.7461,-3.39083",Q1125958,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Bretagne-Sud,,https://www.facebook.com/pages/Universit%C3%A9-de-Bretagne-Sud/27514648#!/pages/Universit%C3%A9-de-Bretagne-Sud/27514648,Morbihan,http://isni.org/isni/0000000121680285,A14,19561718800600,EPCSCP,Bretagne,27 RUE ARMAND GUILLEMOT,https://www.grid.ac/institutes/grid.267180.a,,Université pluridisciplinaire hors santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/ubs_jpo,Bretagne>Morbihan>Lorient,Public,Lorient,8556,8385,8590,8578,8487,"Établissement public à caractère scientifique, culturel et professionnel",grid.267180.a,56321,http://www.univ-ubs.fr/,France,University of South Brittany,Bretagne,R53,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0561718N,D056,Opérateurs MIRES 2014,,http://www.univ-ubs.fr/les-flux-rss-de-l-universite-18896.kjsp?RH=UBS_FR,,UBS,,,http://www.univ-ubs.fr/home-188100.kjsp?RH=UBS_FR&RF=UBS_EN,,,92116,,,,,,,,,,,,,,,,,,,
47.478,-0.548273,,Point,ANGERS CEDEX 1,R52,,UU49701,Nantes,FR0099,0000 0001 2248 3363,Université,Angers,0490970N,,,3911142,Université d'Angers,https://www.wikidata.org/entity/Q1538727,21220,,49007,194909701,Recherche et enseignement supérieur,150,"47.478,-0.548273",Q1538727,https://fr.wikipedia.org/wiki/Universit%C3%A9_d%27Angers,0241962323,https://www.facebook.com/univangers,Maine-et-Loire,http://isni.org/isni/0000000122483363,A17,19490970100303,EPCSCP,Pays de la Loire,40 RUE DE RENNES,https://www.grid.ac/institutes/grid.7252.2,,Université pluridisciplinaire avec santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UnivAngers,Pays de la Loire>Maine-et-Loire>Angers,Public,Angers,21875,19528,21132,18922,19090,"Établissement public à caractère scientifique, culturel et professionnel",grid.7252.2,49035,http://www.univ-angers.fr/,France,University of Angers,Pays de la Loire,R52,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0490970N,D049,Opérateurs MIRES 2014,,http://www.univ-angers.fr/fr/index/flux-rss-1.html,,,,,,,,73532,,,,,http://www.flickr.com/photos/universiteangers/,,,,,,,,,,,,,,
50.3267,3.51141,,Point,AULNOY LEZ VALENCIENNES,R31,,UU59701,Lille,FR0122,0000 0001 0790 1416,Université,Aulnoy-lez-Valenciennes,0593279U,,,13468827,Université de Valenciennes et du Hainaut-Cambrésis,https://www.wikidata.org/entity/Q1548539,10369,,59032,195932793,Recherche et enseignement supérieur,150,"50.3267,3.51141",Q1548539,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Valenciennes,0327511234,https://www.facebook.com/univ.valenciennes.page.officielle,Nord,http://isni.org/isni/0000000107901416,A09,19593279300019,EPCSCP,Nord-Pas-de-Calais,,https://www.grid.ac/institutes/grid.12810.3a,,Université pluridisciplinaire hors santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Hauts-de-France>Lille>Nord>Aulnoy-lez-Valenciennes,Public,Valenciennes,10849,10110,10243,10186,10051,"Établissement public à caractère scientifique, culturel et professionnel",grid.12810.3a,59300,http://www.univ-valenciennes.fr/,France,University of Valenciennes and Hainaut-Cambresis,Hauts-de-France,R32,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0593279U,D059,Opérateurs MIRES 2014,,http://www.univ-valenciennes.fr/rss.xml,,,,,,,,,,,,,,LE MONT HOUY,,,,,,,,,,,,,
45.751389,4.826944,,Point,LYON CEDEX 02,R82,,UU00758,Lyon,FR0156,,Établissement privé d'enseignement universitaire,Lyon 2e,0690195M,,,11152800,Université catholique de Lyon,https://www.wikidata.org/entity/Q8618,6039,https://www.linkedin.com/groups/2517011/profile,69382,326930062,,,"45.751389,4.826944",Q8618,https://fr.wikipedia.org/wiki/Universit%C3%A9_catholique_de_Lyon,0472325012,https://www.facebook.com/UCLyon/?fref=ts,Rhône,,A10,32693006200012,Association,Rhône-Alpes,25 RUE DU PLAT,https://www.grid.ac/institutes/grid.448695.2,,,,https://twitter.com/ucly,Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 2e,Privé,Lyon,5988,5601,5782,4618,5361,Association,grid.448695.2,69288,http://www.ucly.fr/,France,Catholic University of Lyon,Auvergne-Rhône-Alpes,R84,,D069,,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=101410&cbo=1,http://www.kosmos.fr/adminsite/webservices/export_rss.jsp?NOMBRE=10,https://www.youtube.com/user/uclyon,UCLy,,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,https://www.flickr.com/photos/ucly/,,,,,,,,,,,,,,
45.748414,4.836668,,Point,LYON CEDEX 07,R82,,UU00758,Lyon,,0000 0001 2172 4233,Communauté d'universités et établissements,Lyon 7e,0694094A,,,715165,Université de Lyon,https://www.wikidata.org/entity/Q10176,,,69387,130021363,Recherche et enseignement supérieur,150,"45.748414,4.836668",Q10176,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Lyon,0437372670,https://www.facebook.com/pages/Universit%C3%A9-de-Lyon/127327120658325,Rhône,http://isni.org/isni/0000000121724233,A10,13002136300010,EPCSCP,Rhône-Alpes,92 RUE PASTEUR,https://www.grid.ac/institutes/grid.25697.3f,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UniversiteLyon,Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon 7e,Public,Lyon,,,,,,"Établissement public à caractère scientifique, culturel et professionnel",grid.25697.3f,69361,http://www.universite-lyon.fr/,France,,Auvergne-Rhône-Alpes,R84,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0694094A,D069,Non_Opérateur_LOLF_2014,http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030199354&dateTexte=&categorieLien=id,http://www.universite-lyon.fr/outils1/s-abonner-au-flux-d-actualites-de-l-universite-de-lyon-128949.kjsp?RH=PRINC-FR&RF=1260209855408_5,,UDL,,https://www.fun-mooc.fr/universities/universite-lyon/,,,,CS 30122,,,,,,,,,,,,,,,,,,,
48.582371,7.759293,,Point,STRASBOURG CEDEX,R42,,UU67701,Strasbourg,,,Autre établissement,Strasbourg,0673048Z,,,,Haute École des arts du Rhin,https://www.wikidata.org/entity/Q3577891,,,67482,200028124,,,"48.582371,7.759293",Q3577891,https://fr.wikipedia.org/wiki/Haute_%C3%89cole_des_arts_du_Rhin,0369063777,https://www.facebook.com/HEAR.fr,Bas-Rhin,,A15,20002812400028,EPCC,Alsace,1  RUE DE L'ACADEMIE,,,,,,Grand Est>Strasbourg>Bas-Rhin>Strasbourg,Public,Strasbourg,,,,,,Établissement public de coopération culturelle,,67082,http://www.hear.fr/,France,,Grand Est,R44,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0673048Z,D067,Non_Opérateur_LOLF_2014,https://www.legifrance.gouv.fr/affichTexte.do;jsessionid=B2E86251D1A1DB48A7D4EC6E460E63C2.tpdila12v_2?cidTexte=JORFTEXT000033027586&dateTexte=&oldAction=rechJO&categorieLien=id&idJO=JORFCONT000033027259,,,HEAR,,,,,,CS10032,https://vimeo.com/user36911264,,,,https://www.flickr.com/photos/78100299@N05/,,,,,,,Université de Strasbourg,,,,,,,
48.871,2.2741,,Point,PARIS CEDEX 16,R11,,UU00851,Paris,FR0173,0000000120977052,Grand établissement,Paris 16e,0750736T,http://www.scoop.it/t/universite-paris-dauphine,http://fr.viadeo.com/fr/company/universite-paris-dauphine,3984562,Université Paris-Dauphine,https://www.wikidata.org/entity/Q1546437,9507,http://www.linkedin.com/company/universite-paris-dauphine,75116,197546922,Recherche et enseignement supérieur,150,"48.871,2.2741",Q1546437,https://fr.wikipedia.org/wiki/Universit%C3%A9_Paris-Dauphine,0144054405,https://www.facebook.com/universite.paris.dauphine,Paris,http://isni.org/isni/0000000120977052,A01,19754692200018,EPCSCP,Île-de-France,PLACE DU MARECHAL DE TASSIGNY,https://www.grid.ac/institutes/grid.11024.36,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/Paris_Dauphine,Île-de-France>Paris>Paris>Paris 16e,Public,Paris,10176,9676,10237,9459,9717,"Établissement public à caractère scientifique, culturel et professionnel",grid.11024.36,75775,http://www.dauphine.fr/,France,Paris Dauphine University,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0750736T,D075,Opérateurs MIRES 2014,,http://www.dauphine.fr/fr/actus/actualites/rss.xml,https://www.youtube.com/user/univparisdauphine,Paris-Dauphine,https://plus.google.com/+UnivParisDauphine,,,,,,https://vimeo.com/dauphine,,,,https://www.flickr.com/photos/univ-dauphine/,,,http://www.dauphine.fr/fr/dauphine-mobile.html,,,,,,,,,,,
48.8468,2.34488,,Point,PARIS CEDEX 05,R11,,UU00851,Paris,FR0175,,Université,Paris 5e,0751718K,,,1259276,Université Panthéon-Assas,https://www.wikidata.org/entity/Q662976,16592,,75105,197517188,Recherche et enseignement supérieur,150,"48.8468,2.34488",Q662976,https://fr.wikipedia.org/wiki/Universit%C3%A9_Panth%C3%A9on-Assas,0144415700,https://www.facebook.com/pages/Universit%C3%A9-Paris-II-Panth%C3%A9on-Assas/186728765857,Paris,,A01,19751718800011,EPCSCP,Île-de-France,12 PLACE DU PANTHEON,https://www.grid.ac/institutes/grid.33831.3a,,Université tertiaire - droit et économie,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/AssasParisII,Île-de-France>Paris>Paris>Paris 5e,Public,Paris,16989,15804,16526,15602,15371,"Établissement public à caractère scientifique, culturel et professionnel",grid.33831.3a,75231,http://www.u-paris2.fr/,France,Pantheon-Assas University,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0751718K,D075,Opérateurs MIRES 2014,,,https://www.youtube.com/user/UniversiteAssas,,,https://www.fun-mooc.fr/universities/Paris2/,,,,,,,,,,,,,,,,,,,,,,,
50.675936,3.169424,,Point,ROUBAIX CEDEX 1,R31,,UU59702,Lille,,0000 0001 2105 7899,Autre établissement,Roubaix,0590350K,,,,École des hautes études commerciales du nord,https://www.wikidata.org/entity/Q769040,5782,https://www.linkedin.com/edu/edhec-business-school-19922,59512,783707060,,,"50.675936,3.169424",Q769040,https://fr.wikipedia.org/wiki/EDHEC_Business_School,0320154500,https://www.facebook.com/edhec,Nord,http://isni.org/isni/0000000121057899,A09,78370706000027,Association,Nord-Pas-de-Calais,24 AVENUE GUSTAVE DELORY,https://www.grid.ac/institutes/grid.462199.1,,,,https://twitter.com/EDHEC_BSchool,Hauts-de-France>Lille>Nord>Roubaix,Privé,Lille,6380,5718,5671,4941,5321,Association,grid.462199.1,59057,http://www.edhec.com/,France,,Hauts-de-France,R32,,D059,Non_Opérateur_LOLF_2014,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=91459&cbo=1,http://www.edhec.com/adminsite/webservices/export_rss.jsp?OBJET=ARTICLE&CODE_RUBRIQUE=INST_6&NOMBRE=10&xtor=RSS-229,https://www.youtube.com/user/EDHECBSchool,Edhec,,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,https://www.flickr.com/groups/1695934@N23/pool/,,,,,,,,,,,,,,
50.633772,3.045047,,Point,LILLE CEDEX,R31,,UU59702,Lille,FR0120,0000 0004 0623 2224,École d'ingénieurs,Lille,0590348H,,,29374555,Hautes études d'ingénieur,https://www.wikidata.org/entity/Q3128626,1460,,59350,783707003,,,"50.633772,3.045047",Q3128626,https://fr.wikipedia.org/wiki/Hautes_%C3%A9tudes_d%27ing%C3%A9nieur,0328384858,https://www.facebook.com/hautesetudesingenieur,Nord,http://isni.org/isni/0000000406232224,A09,78370700300050,Association,Nord-Pas-de-Calais,13 RUE DE TOUL,https://www.grid.ac/institutes/grid.462312.0,,,,https://twitter.com/EcoleHEI,Hauts-de-France>Lille>Nord>Lille,Privé,Lille,1494,1346,1356,1135,1223,Association,grid.462312.0,59046,http://www.hei.fr/,France,,Hauts-de-France,R32,,D059,Non_Opérateur_LOLF_2014,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=91459&cbo=1,,https://www.youtube.com/user/EcoleHEI,HEI,https://plus.google.com/109493277889524853533,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,http://ecolehei.tumblr.com/,,,,
45.78415,4.868928,,Point,VILLEURBANNE CEDEX,R82,,UU00758,Lyon,FR0166,,École d'ingénieurs,Villeurbanne,0693623N,,,597739,École supérieure de chimie physique électronique de Lyon,https://www.wikidata.org/entity/Q10178,1236,,69266,391895109,,,"45.78415,4.868928",Q10178,"https://fr.wikipedia.org/wiki/%C3%89cole_sup%C3%A9rieure_de_chimie,_physique,_%C3%A9lectronique_de_Lyon",0472431700,https://fr-fr.facebook.com/cpelyon,Rhône,,A10,39189510900026,Établissements d'enseignement supérieur privés rattachés à un EPSCP,Rhône-Alpes,43 BOULEVARD DU 11 NOVEMBRE 1918,https://www.grid.ac/institutes/grid.435458.b,,,,https://twitter.com/CPELyon,Auvergne-Rhône-Alpes>Lyon>Rhône>Villeurbanne,Privé,Lyon,1243,1213,1214,1152,1177,Établissements d'enseignement supérieur privés rattachés à un EPSCP,grid.435458.b,69616,http://www.cpe.fr/,France,ECAM Lyon,Auvergne-Rhône-Alpes,R84,,D069,,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=101410&cbo=1|https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031056857&categorieLien=id,,,CPE Lyon,,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,82077,,,,,,,,,,,,Université Claude Bernard - Lyon 1,,0691774D,,,,,
