id,code_insee2,commune_arrivee,code_insee1,commune_depart,migration,X1,Y1,X2,Y2,année,population_2014_1,population_2014_2,categorie_1,categorie_2,is_PSN_1,is_PSN_2
1307,49007,Angers,49099,Cholet,352,-1,47,-1.0,47.0,2014.0,53853,151056,grande ville,grande ville,0,0
1308,49007,Angers,49015,Avrillé,263,-1,48,-1.0,47.0,2014.0,13251,151056,petite ville,grande ville,0,0
1309,49007,Angers,49035,Bouchemaine,108,-1,47,-1.0,47.0,2014.0,6575,151056,petite ville,grande ville,0,0
1310,49007,Angers,49246,Les Ponts-de-Cé,219,-1,47,-1.0,47.0,2014.0,12338,151056,petite ville,grande ville,0,0
1311,49007,Angers,49267,Saint-Barthélemy-d'Anjou,208,0,47,-1.0,47.0,2014.0,9318,151056,petite ville,grande ville,0,0
1312,49007,Angers,49278,Sainte-Gemmes-sur-Loire,103,-1,47,-1.0,47.0,2014.0,3493,151056,village et bourg,grande ville,0,0
1313,49007,Angers,49307,Loire-Authion,180,0,47,-1.0,47.0,2014.0,15584,151056,petite ville,grande ville,0,0
1314,49007,Angers,49328,Saumur,244,0,47,-1.0,47.0,2014.0,27301,151056,moyenne ville,grande ville,0,0
1315,49007,Angers,49353,Trélazé,248,0,47,-1.0,47.0,2014.0,13580,151056,petite ville,grande ville,0,0
1316,49007,Angers,85299,Velluire,108,-1,46,-1.0,47.0,2014.0,654,151056,village et bourg,grande ville,0,0
1317,53130,Laval,35238,Rennes,226,-2,48,-1.0,48.0,2014.0,213454,50073,metropole,grande ville,0,0
1318,53130,Laval,53054,Changé,124,-1,48,-1.0,48.0,2014.0,5579,50073,petite ville,grande ville,0,0
1319,53130,Laval,53201,Saint-Berthevin,147,-1,48,-1.0,48.0,2014.0,7355,50073,petite ville,grande ville,0,0
1320,56121,Lorient,35238,Rennes,126,-2,48,-3.0,48.0,2014.0,213454,57662,metropole,grande ville,0,0
1321,56121,Lorient,44109,Nantes,110,-2,47,-3.0,48.0,2014.0,298029,57662,metropole,grande ville,0,0
1322,56121,Lorient,29019,Brest,112,-5,48,-3.0,48.0,2014.0,139384,57662,grande ville,grande ville,0,0
1323,56121,Lorient,29232,Quimper,107,-4,48,-3.0,48.0,2014.0,63513,57662,grande ville,grande ville,0,0
1324,56121,Lorient,56260,Vannes,152,-3,48,-3.0,48.0,2014.0,53036,57662,grande ville,grande ville,0,0
1325,56121,Lorient,56083,Hennebont,160,-3,48,-3.0,48.0,2014.0,15582,57662,petite ville,grande ville,0,0
1326,56121,Lorient,56078,Guidel,124,-3,48,-3.0,48.0,2014.0,11069,57662,petite ville,grande ville,0,0
1327,56121,Lorient,56098,Lanester,245,-3,48,-3.0,48.0,2014.0,21865,57662,moyenne ville,grande ville,0,0
1328,56121,Lorient,56107,Larmor-Plage,158,-3,48,-3.0,48.0,2014.0,8125,57662,petite ville,grande ville,0,0
1329,56121,Lorient,56162,Ploemeur,309,-3,48,-3.0,48.0,2014.0,18055,57662,petite ville,grande ville,0,0
1330,56121,Lorient,56185,Quéven,128,-3,48,-3.0,48.0,2014.0,8643,57662,petite ville,grande ville,0,0
1331,56260,Vannes,35238,Rennes,246,-2,48,-3.0,48.0,2014.0,213454,53036,metropole,grande ville,0,0
1332,56260,Vannes,56121,Lorient,111,-3,48,-3.0,48.0,2014.0,57662,53036,grande ville,grande ville,0,0
1333,56260,Vannes,56206,Saint-Avé,170,-3,48,-3.0,48.0,2014.0,10839,53036,petite ville,grande ville,0,0
1334,56260,Vannes,56243,Séné,208,-3,48,-3.0,48.0,2014.0,8852,53036,petite ville,grande ville,0,0
1335,72181,Le Mans,35238,Rennes,115,-2,48,0.0,48.0,2014.0,213454,143813,metropole,grande ville,0,0
1336,72181,Le Mans,61001,Alençon,141,0,48,0.0,48.0,2014.0,26028,143813,moyenne ville,grande ville,0,0
1337,72181,Le Mans,44109,Nantes,193,-2,47,0.0,48.0,2014.0,298029,143813,metropole,grande ville,0,0
1338,72181,Le Mans,37261,Tours,102,1,47,0.0,48.0,2014.0,136125,143813,grande ville,grande ville,0,0
1339,72181,Le Mans,49007,Angers,225,-1,47,0.0,48.0,2014.0,151056,143813,grande ville,grande ville,0,0
1340,72181,Le Mans,72003,Allonnes,218,0,48,0.0,48.0,2014.0,11073,143813,petite ville,grande ville,0,0
1341,72181,Le Mans,72095,Coulaines,244,0,48,0.0,48.0,2014.0,7520,143813,petite ville,grande ville,0,0
1342,50002,Agneaux,50502,Saint-Lô,105,-1,49,-1.0,49.0,2014.0,19426,4054,petite ville,village et bourg,1,1
1343,61397,Saint-Germain-du-Corbéis,61001,Alençon,207,0,48,0.0,48.0,2014.0,26028,3854,moyenne ville,village et bourg,0,0
1344,76114,Bolbec,76351,Le Havre,131,0,49,0.0,50.0,2014.0,172807,11719,grande ville,petite ville,1,1
1345,76305,Gonfreville-l'Orcher,76351,Le Havre,324,0,49,0.0,49.0,2014.0,172807,9084,grande ville,petite ville,1,1
1346,76341,Harfleur,76351,Le Havre,327,0,49,0.0,50.0,2014.0,172807,8242,grande ville,petite ville,1,1
1347,76447,Montivilliers,76351,Le Havre,520,0,49,0.0,50.0,2014.0,172807,16131,grande ville,petite ville,1,1
1348,76481,Octeville-sur-Mer,76351,Le Havre,127,0,49,0.0,50.0,2014.0,172807,5791,grande ville,petite ville,1,1
1349,76552,Sainte-Adresse,76351,Le Havre,388,0,49,0.0,50.0,2014.0,172807,7368,grande ville,petite ville,1,1
1350,27229,Évreux,76540,Rouen,141,1,49,1.0,49.0,2014.0,110618,49461,grande ville,moyenne ville,1,1
1351,76005,Amfreville-la-Mi-Voie,76540,Rouen,136,1,49,1.0,49.0,2014.0,110618,3221,grande ville,village et bourg,1,1
1352,76095,Bihorel,76540,Rouen,210,1,49,1.0,49.0,2014.0,110618,8237,grande ville,petite ville,1,1
1353,76095,Bihorel,76108,Bois-Guillaume,7709,1,49,1.0,49.0,2014.0,13115,8237,petite ville,petite ville,1,1
1354,76103,Bonsecours,76540,Rouen,105,1,49,1.0,49.0,2014.0,110618,6474,grande ville,petite ville,1,1
1355,76108,Bois-Guillaume,76540,Rouen,411,1,49,1.0,49.0,2014.0,110618,13115,grande ville,petite ville,1,1
1356,76108,Bois-Guillaume,76451,Mont-Saint-Aignan,107,1,49,1.0,49.0,2014.0,19326,13115,petite ville,petite ville,1,1
1357,76157,Canteleu,76540,Rouen,200,1,49,1.0,49.0,2014.0,110618,14964,grande ville,petite ville,1,1
1358,76212,Darnétal,76540,Rouen,255,1,49,1.0,49.0,2014.0,110618,9490,grande ville,petite ville,1,1
1359,76216,Déville-lès-Rouen,76540,Rouen,254,1,49,1.0,49.0,2014.0,110618,10410,grande ville,petite ville,1,1
1360,76231,Elbeuf,76540,Rouen,142,1,49,1.0,49.0,2014.0,110618,16680,grande ville,petite ville,1,1
1361,76231,Elbeuf,76165,Caudebec-lès-Elbeuf,176,1,49,1.0,49.0,2014.0,10216,16680,petite ville,petite ville,1,1
1362,76231,Elbeuf,76561,Saint-Aubin-lès-Elbeuf,128,1,49,1.0,49.0,2014.0,8173,16680,petite ville,petite ville,1,1
1363,76322,Le Grand-Quevilly,76540,Rouen,265,1,49,1.0,49.0,2014.0,110618,25273,grande ville,moyenne ville,1,1
1364,76322,Le Grand-Quevilly,76498,Le Petit-Quevilly,185,1,49,1.0,49.0,2014.0,22903,25273,moyenne ville,moyenne ville,1,1
1365,76322,Le Grand-Quevilly,76681,Sotteville-lès-Rouen,123,1,49,1.0,49.0,2014.0,28910,25273,moyenne ville,moyenne ville,1,1
1366,76410,Maromme,76540,Rouen,135,1,49,1.0,49.0,2014.0,110618,11088,grande ville,petite ville,1,1
1367,76429,Le Mesnil-Esnard,76540,Rouen,170,1,49,1.0,49.0,2014.0,110618,7917,grande ville,petite ville,1,1
1368,76451,Mont-Saint-Aignan,76540,Rouen,482,1,49,1.0,49.0,2014.0,110618,19326,grande ville,petite ville,1,1
1369,76451,Mont-Saint-Aignan,27112,Breteuil,155,1,49,1.0,49.0,2014.0,4560,19326,village et bourg,petite ville,1,1
1370,76474,Notre-Dame-de-Bondeville,76540,Rouen,104,1,49,1.0,49.0,2014.0,110618,7083,grande ville,petite ville,1,1
1371,76497,Petit-Couronne,76540,Rouen,127,1,49,1.0,49.0,2014.0,110618,8920,grande ville,petite ville,1,1
1372,76498,Le Petit-Quevilly,76540,Rouen,505,1,49,1.0,49.0,2014.0,110618,22903,grande ville,moyenne ville,1,1
1373,76575,Saint-Étienne-du-Rouvray,76540,Rouen,238,1,49,1.0,49.0,2014.0,110618,28752,grande ville,moyenne ville,1,1
1374,76575,Saint-Étienne-du-Rouvray,76498,Le Petit-Quevilly,218,1,49,1.0,49.0,2014.0,22903,28752,moyenne ville,moyenne ville,1,1
1375,76575,Saint-Étienne-du-Rouvray,76681,Sotteville-lès-Rouen,374,1,49,1.0,49.0,2014.0,28910,28752,moyenne ville,moyenne ville,1,1
1376,76681,Sotteville-lès-Rouen,76540,Rouen,663,1,49,1.0,49.0,2014.0,110618,28910,grande ville,moyenne ville,1,1
1377,76681,Sotteville-lès-Rouen,76498,Le Petit-Quevilly,159,1,49,1.0,49.0,2014.0,22903,28910,moyenne ville,moyenne ville,1,1
1378,76681,Sotteville-lès-Rouen,76575,Saint-Étienne-du-Rouvray,183,1,49,1.0,49.0,2014.0,28752,28910,moyenne ville,moyenne ville,1,1
1379,76681,Sotteville-lès-Rouen,76322,Le Grand-Quevilly,109,1,49,1.0,49.0,2014.0,25273,28910,moyenne ville,moyenne ville,1,1
1380,14726,Valdallière,14762,Vire Normandie,136,-1,49,-1.0,49.0,2014.0,17839,6056,petite ville,petite ville,1,1
1381,14762,Vire Normandie,14061,Souleuvre en Bocage,120,-1,49,-1.0,49.0,2014.0,8735,17839,petite ville,petite ville,1,1
1382,14762,Vire Normandie,14726,Valdallière,116,-1,49,-1.0,49.0,2014.0,6056,17839,petite ville,petite ville,1,1
1383,15012,Arpajon-sur-Cère,15014,Aurillac,145,2,45,2.0,45.0,2014.0,26135,6233,moyenne ville,petite ville,0,0
1384,15140,Naucelles,15014,Aurillac,125,2,45,2.0,45.0,2014.0,26135,1942,moyenne ville,village et bourg,0,0
1385,16015,Angoulême,16154,Gond-Pontouvre,147,0,46,0.0,46.0,2014.0,5907,41955,petite ville,moyenne ville,0,0
1386,16015,Angoulême,16166,L'Isle-d'Espagnac,150,0,46,0.0,46.0,2014.0,5412,41955,petite ville,moyenne ville,0,0
1387,16015,Angoulême,16374,Soyaux,178,0,46,0.0,46.0,2014.0,9322,41955,petite ville,moyenne ville,0,0
1388,16015,Angoulême,33063,Bordeaux,118,-1,45,0.0,46.0,2014.0,246586,41955,metropole,moyenne ville,0,0
1389,16015,Angoulême,86194,Poitiers,125,0,47,0.0,46.0,2014.0,87435,41955,grande ville,moyenne ville,0,0
1390,17300,La Rochelle,33063,Bordeaux,165,-1,45,-1.0,46.0,2014.0,246586,74998,metropole,grande ville,0,0
1391,17300,La Rochelle,86194,Poitiers,300,0,47,-1.0,46.0,2014.0,87435,74998,grande ville,grande ville,0,0
1392,17300,La Rochelle,17028,Aytré,154,-1,46,-1.0,46.0,2014.0,8821,74998,petite ville,grande ville,0,0
1393,17300,La Rochelle,17200,Lagord,135,-1,46,-1.0,46.0,2014.0,7199,74998,petite ville,grande ville,0,0
1394,17300,La Rochelle,17274,Périgny,101,-1,46,-1.0,46.0,2014.0,7866,74998,petite ville,grande ville,0,0
1395,17300,La Rochelle,17299,Rochefort,136,-1,46,-1.0,46.0,2014.0,24300,74998,moyenne ville,grande ville,0,0
1396,17300,La Rochelle,44109,Nantes,147,-2,47,-1.0,46.0,2014.0,298029,74998,metropole,grande ville,0,0
1397,17300,La Rochelle,79191,Niort,137,0,46,-1.0,46.0,2014.0,58311,74998,grande ville,grande ville,0,0
1398,24322,Périgueux,33063,Bordeaux,148,-1,45,1.0,45.0,2014.0,246586,30069,metropole,moyenne ville,0,0
1399,24322,Périgueux,24053,Boulazac Isle Manoire,137,1,45,1.0,45.0,2014.0,9823,30069,petite ville,moyenne ville,0,0
1400,24322,Périgueux,24138,Coulounieix-Chamiers,173,1,45,1.0,45.0,2014.0,8089,30069,petite ville,moyenne ville,0,0
1401,24322,Périgueux,24557,Trélissac,127,1,45,1.0,45.0,2014.0,6732,30069,petite ville,moyenne ville,0,0
1402,33003,Ambarès-et-Lagrave,33063,Bordeaux,139,-1,45,-1.0,45.0,2014.0,246586,15315,metropole,petite ville,0,0
1403,33039,Bègles,33063,Bordeaux,737,-1,45,-1.0,45.0,2014.0,246586,26437,metropole,moyenne ville,0,0
1404,33039,Bègles,33522,Talence,208,-1,45,-1.0,45.0,2014.0,41182,26437,moyenne ville,moyenne ville,0,0
1405,33039,Bègles,33550,Villenave-d'Ornon,124,-1,45,-1.0,45.0,2014.0,31027,26437,moyenne ville,moyenne ville,0,0
1406,33056,Blanquefort,33063,Bordeaux,214,-1,45,-1.0,45.0,2014.0,246586,15463,metropole,petite ville,0,0
1407,33069,Le Bouscat,33063,Bordeaux,718,-1,45,-1.0,45.0,2014.0,246586,23439,metropole,moyenne ville,0,0
1408,33075,Bruges,33063,Bordeaux,397,-1,45,-1.0,45.0,2014.0,246586,17567,metropole,petite ville,0,0
1409,33075,Bruges,33069,Le Bouscat,191,-1,45,-1.0,45.0,2014.0,23439,17567,moyenne ville,petite ville,0,0
1410,33096,Carbon-Blanc,33063,Bordeaux,120,-1,45,-1.0,45.0,2014.0,246586,7352,metropole,petite ville,0,0
1411,33119,Cenon,33063,Bordeaux,610,-1,45,-1.0,45.0,2014.0,246586,24039,metropole,moyenne ville,0,0
1412,33119,Cenon,33167,Floirac,121,-1,45,-1.0,45.0,2014.0,16756,24039,petite ville,moyenne ville,0,0
1413,33119,Cenon,33249,Lormont,201,-1,45,-1.0,45.0,2014.0,21128,24039,moyenne ville,moyenne ville,0,0
1414,33162,Eysines,33063,Bordeaux,587,-1,45,-1.0,45.0,2014.0,246586,21813,metropole,moyenne ville,0,0
1415,33162,Eysines,33069,Le Bouscat,102,-1,45,-1.0,45.0,2014.0,23439,21813,moyenne ville,moyenne ville,0,0
1416,33162,Eysines,33281,Mérignac,292,-1,45,-1.0,45.0,2014.0,69301,21813,grande ville,moyenne ville,0,0
1417,33162,Eysines,33449,Saint-Médard-en-Jalles,112,-1,45,-1.0,45.0,2014.0,29779,21813,moyenne ville,moyenne ville,0,0
1418,33167,Floirac,33063,Bordeaux,384,-1,45,-1.0,45.0,2014.0,246586,16756,metropole,petite ville,0,0
1419,33167,Floirac,33119,Cenon,139,-1,45,-1.0,45.0,2014.0,24039,16756,moyenne ville,petite ville,0,0
1420,33192,Gradignan,33063,Bordeaux,228,-1,45,-1.0,45.0,2014.0,246586,24841,metropole,moyenne ville,0,0
1421,33192,Gradignan,33522,Talence,213,-1,45,-1.0,45.0,2014.0,41182,24841,moyenne ville,moyenne ville,0,0
1422,33192,Gradignan,33550,Villenave-d'Ornon,100,-1,45,-1.0,45.0,2014.0,31027,24841,moyenne ville,moyenne ville,0,0
1423,33192,Gradignan,33318,Pessac,211,-1,45,-1.0,45.0,2014.0,61514,24841,grande ville,moyenne ville,0,0
1424,33200,Le Haillan,33063,Bordeaux,211,-1,45,-1.0,45.0,2014.0,246586,10791,metropole,petite ville,0,0
1425,33200,Le Haillan,33281,Mérignac,145,-1,45,-1.0,45.0,2014.0,69301,10791,grande ville,petite ville,0,0
1426,33200,Le Haillan,33449,Saint-Médard-en-Jalles,143,-1,45,-1.0,45.0,2014.0,29779,10791,moyenne ville,petite ville,0,0
1427,33243,Libourne,33063,Bordeaux,176,-1,45,0.0,45.0,2014.0,246586,24595,metropole,moyenne ville,0,0
1428,33249,Lormont,33063,Bordeaux,269,-1,45,-1.0,45.0,2014.0,246586,21128,metropole,moyenne ville,0,0
1429,33249,Lormont,33119,Cenon,105,-1,45,-1.0,45.0,2014.0,24039,21128,moyenne ville,moyenne ville,0,0
1430,33281,Mérignac,33063,Bordeaux,1533,-1,45,-1.0,45.0,2014.0,246586,69301,metropole,grande ville,0,0
1431,33281,Mérignac,33522,Talence,258,-1,45,-1.0,45.0,2014.0,41182,69301,moyenne ville,grande ville,0,0
1432,33281,Mérignac,33069,Le Bouscat,115,-1,45,-1.0,45.0,2014.0,23439,69301,moyenne ville,grande ville,0,0
1433,33281,Mérignac,33162,Eysines,132,-1,45,-1.0,45.0,2014.0,21813,69301,moyenne ville,grande ville,0,0
1434,33281,Mérignac,33318,Pessac,366,-1,45,-1.0,45.0,2014.0,61514,69301,grande ville,grande ville,0,0
1435,33318,Pessac,33063,Bordeaux,841,-1,45,-1.0,45.0,2014.0,246586,61514,metropole,grande ville,0,0
1436,33318,Pessac,33522,Talence,443,-1,45,-1.0,45.0,2014.0,41182,61514,moyenne ville,grande ville,0,0
1437,33318,Pessac,33039,Bègles,118,-1,45,-1.0,45.0,2014.0,26437,61514,moyenne ville,grande ville,0,0
1438,33318,Pessac,33192,Gradignan,181,-1,45,-1.0,45.0,2014.0,24841,61514,moyenne ville,grande ville,0,0
1439,33318,Pessac,33281,Mérignac,548,-1,45,-1.0,45.0,2014.0,69301,61514,grande ville,grande ville,0,0
1440,33318,Pessac,33122,Cestas,130,-1,45,-1.0,45.0,2014.0,16426,61514,petite ville,grande ville,0,0
1441,33318,Pessac,47004,Aiguillon,191,0,44,-1.0,45.0,2014.0,4324,61514,village et bourg,grande ville,0,0
1442,33449,Saint-Médard-en-Jalles,33063,Bordeaux,273,-1,45,-1.0,45.0,2014.0,246586,29779,metropole,moyenne ville,0,0
1443,33449,Saint-Médard-en-Jalles,33162,Eysines,155,-1,45,-1.0,45.0,2014.0,21813,29779,moyenne ville,moyenne ville,0,0
1444,33449,Saint-Médard-en-Jalles,33281,Mérignac,170,-1,45,-1.0,45.0,2014.0,69301,29779,grande ville,moyenne ville,0,0
1445,33449,Saint-Médard-en-Jalles,33200,Le Haillan,107,-1,45,-1.0,45.0,2014.0,10791,29779,petite ville,moyenne ville,0,0
1446,33550,Villenave-d'Ornon,33063,Bordeaux,371,-1,45,-1.0,45.0,2014.0,246586,31027,metropole,moyenne ville,0,0
1447,33550,Villenave-d'Ornon,33522,Talence,170,-1,45,-1.0,45.0,2014.0,41182,31027,moyenne ville,moyenne ville,0,0
1448,33550,Villenave-d'Ornon,33039,Bègles,212,-1,45,-1.0,45.0,2014.0,26437,31027,moyenne ville,moyenne ville,0,0
1449,33550,Villenave-d'Ornon,33318,Pessac,145,-1,45,-1.0,45.0,2014.0,61514,31027,grande ville,moyenne ville,0,0
1450,64024,Anglet,33063,Bordeaux,104,-1,45,-2.0,43.0,2014.0,246586,38633,metropole,moyenne ville,0,0
1451,64024,Anglet,64102,Bayonne,613,-1,43,-2.0,43.0,2014.0,48178,38633,moyenne ville,moyenne ville,0,0
1452,64024,Anglet,64122,Biarritz,450,-2,43,-2.0,43.0,2014.0,24713,38633,moyenne ville,moyenne ville,0,0
1453,64102,Bayonne,33063,Bordeaux,163,-1,45,-1.0,43.0,2014.0,246586,48178,metropole,moyenne ville,0,0
1454,64102,Bayonne,64445,Pau,127,0,43,-1.0,43.0,2014.0,77489,48178,grande ville,moyenne ville,0,0
1455,64102,Bayonne,64122,Biarritz,293,-2,43,-1.0,43.0,2014.0,24713,48178,moyenne ville,moyenne ville,0,0
1456,64102,Bayonne,40312,Tarnos,197,-1,44,-1.0,43.0,2014.0,12354,48178,petite ville,moyenne ville,0,0
1457,64102,Bayonne,64024,Anglet,673,-2,43,-1.0,43.0,2014.0,38633,48178,moyenne ville,moyenne ville,0,0
1458,64102,Bayonne,64140,Boucau,174,-1,44,-1.0,43.0,2014.0,7893,48178,petite ville,moyenne ville,0,0
1459,79191,Niort,86194,Poitiers,173,0,47,0.0,46.0,2014.0,87435,58311,grande ville,grande ville,0,0
1460,79191,Niort,17300,La Rochelle,137,-1,46,0.0,46.0,2014.0,74998,58311,grande ville,grande ville,0,0
1461,79191,Niort,79003,Aiffres,109,0,46,0.0,46.0,2014.0,5486,58311,petite ville,grande ville,0,0
1462,79191,Niort,79081,Chauray,133,0,46,0.0,46.0,2014.0,6828,58311,petite ville,grande ville,0,0
1463,79191,Niort,79202,Parthenay,117,0,47,0.0,46.0,2014.0,10367,58311,petite ville,grande ville,0,0
1464,86041,Buxerolles,86194,Poitiers,435,0,47,0.0,47.0,2014.0,87435,9956,grande ville,petite ville,0,0
1465,86062,Chasseneuil-du-Poitou,86194,Poitiers,115,0,47,0.0,47.0,2014.0,87435,4733,grande ville,village et bourg,0,0
1466,86066,Châtellerault,86194,Poitiers,130,0,47,1.0,47.0,2014.0,87435,31722,grande ville,moyenne ville,0,0
1467,86100,Fontaine-le-Comte,86194,Poitiers,109,0,47,0.0,47.0,2014.0,87435,3835,grande ville,village et bourg,0,0
1468,86157,Mignaloux-Beauvoir,86194,Poitiers,145,0,47,0.0,47.0,2014.0,87435,4127,grande ville,village et bourg,0,0
1469,86158,Migné-Auxances,86194,Poitiers,130,0,47,0.0,47.0,2014.0,87435,5966,grande ville,petite ville,0,0
1470,86177,Neuville-de-Poitou,86194,Poitiers,120,0,47,0.0,47.0,2014.0,87435,5331,grande ville,petite ville,0,0
1471,86214,Saint-Benoît,86194,Poitiers,184,0,47,0.0,47.0,2014.0,87435,7064,grande ville,petite ville,0,0
1472,86297,Vouneuil-sous-Biard,86194,Poitiers,265,0,47,0.0,47.0,2014.0,87435,5545,grande ville,petite ville,0,0
1473,16089,Châteaubernard,16102,Cognac,140,0,46,0.0,46.0,2014.0,18717,3612,petite ville,village et bourg,0,0
1474,16113,La Couronne,16015,Angoulême,201,0,46,0.0,46.0,2014.0,41955,7636,moyenne ville,petite ville,0,0
1475,16358,Saint-Yrieix-sur-Charente,16015,Angoulême,220,0,46,0.0,46.0,2014.0,41955,7210,moyenne ville,petite ville,0,0
1476,16374,Soyaux,16015,Angoulême,226,0,46,0.0,46.0,2014.0,41955,9322,moyenne ville,petite ville,0,0
1477,17028,Aytré,17300,La Rochelle,314,-1,46,-1.0,46.0,2014.0,74998,8821,grande ville,petite ville,0,0
1478,17094,Châtelaillon-Plage,17300,La Rochelle,115,-1,46,-1.0,46.0,2014.0,74998,6064,grande ville,petite ville,0,0
1479,17190,L'Houmeau,17300,La Rochelle,223,-1,46,-1.0,46.0,2014.0,74998,2818,grande ville,village et bourg,0,0
1480,17200,Lagord,17300,La Rochelle,183,-1,46,-1.0,46.0,2014.0,74998,7199,grande ville,petite ville,0,0
1481,17264,Nieul-sur-Mer,17300,La Rochelle,104,-1,46,-1.0,46.0,2014.0,74998,5761,grande ville,petite ville,0,0
1482,17274,Périgny,17300,La Rochelle,344,-1,46,-1.0,46.0,2014.0,74998,7866,grande ville,petite ville,0,0
1483,17274,Périgny,17028,Aytré,120,-1,46,-1.0,46.0,2014.0,8821,7866,petite ville,petite ville,0,0
1484,17291,Puilboreau,17300,La Rochelle,350,-1,46,-1.0,46.0,2014.0,74998,5911,grande ville,petite ville,0,0
1485,17299,Rochefort,17300,La Rochelle,116,-1,46,-1.0,46.0,2014.0,74998,24300,grande ville,moyenne ville,0,0
1486,17299,Rochefort,17449,Tonnay-Charente,112,-1,46,-1.0,46.0,2014.0,7926,24300,petite ville,moyenne ville,0,0
1487,17407,Sainte-Soulle,17300,La Rochelle,171,-1,46,-1.0,46.0,2014.0,74998,4071,grande ville,village et bourg,0,0
1488,17472,Villedoux,17300,La Rochelle,125,-1,46,-1.0,46.0,2014.0,74998,2210,grande ville,village et bourg,0,0
1489,17449,Tonnay-Charente,17299,Rochefort,124,-1,46,-1.0,46.0,2014.0,24300,7926,moyenne ville,petite ville,0,0
1490,44009,Basse-Goulaine,44109,Nantes,211,-2,47,-1.0,47.0,2014.0,298029,8492,metropole,petite ville,0,0
1491,44009,Basse-Goulaine,44190,Saint-Sébastien-sur-Loire,106,-1,47,-1.0,47.0,2014.0,25915,8492,moyenne ville,petite ville,0,0
1492,44018,Bouaye,44109,Nantes,104,-2,47,-2.0,47.0,2014.0,298029,6927,metropole,petite ville,0,0
1493,44020,Bouguenais,44109,Nantes,360,-2,47,-2.0,47.0,2014.0,298029,18675,metropole,petite ville,0,0
1494,44020,Bouguenais,44143,Rezé,229,-2,47,-2.0,47.0,2014.0,39505,18675,moyenne ville,petite ville,0,0
1495,44026,Carquefou,44109,Nantes,372,-2,47,-1.0,47.0,2014.0,298029,18893,metropole,petite ville,0,0
1496,44035,La Chapelle-sur-Erdre,44109,Nantes,486,-2,47,-2.0,47.0,2014.0,298029,19120,metropole,petite ville,0,0
1497,44047,Couëron,44109,Nantes,286,-2,47,-2.0,47.0,2014.0,298029,20255,metropole,moyenne ville,0,0
1498,44047,Couëron,44162,Saint-Herblain,219,-2,47,-2.0,47.0,2014.0,44337,20255,moyenne ville,moyenne ville,0,0
1499,44066,Grandchamps-des-Fontaines,44109,Nantes,170,-2,47,-2.0,47.0,2014.0,298029,5502,metropole,petite ville,0,0
1500,44074,Indre,44109,Nantes,161,-2,47,-2.0,47.0,2014.0,298029,3956,metropole,village et bourg,0,0
1501,44084,Le Loroux-Bottereau,44109,Nantes,139,-2,47,-1.0,47.0,2014.0,298029,8058,metropole,petite ville,0,0
1502,44110,Nort-sur-Erdre,44109,Nantes,107,-2,47,-2.0,47.0,2014.0,298029,8412,metropole,petite ville,0,0
1503,44114,Orvault,44109,Nantes,736,-2,47,-2.0,47.0,2014.0,298029,25305,metropole,moyenne ville,0,0
1504,44114,Orvault,44162,Saint-Herblain,129,-2,47,-2.0,47.0,2014.0,44337,25305,moyenne ville,moyenne ville,0,0
1505,44143,Rezé,44109,Nantes,917,-2,47,-2.0,47.0,2014.0,298029,39505,metropole,moyenne ville,0,0
1506,44143,Rezé,44162,Saint-Herblain,105,-2,47,-2.0,47.0,2014.0,44337,39505,moyenne ville,moyenne ville,0,0
1507,44143,Rezé,44020,Bouguenais,174,-2,47,-2.0,47.0,2014.0,18675,39505,petite ville,moyenne ville,0,0
1508,44158,Saint-Étienne-de-Montluc,44109,Nantes,111,-2,47,-2.0,47.0,2014.0,298029,6727,metropole,petite ville,0,0
1509,44162,Saint-Herblain,44109,Nantes,1135,-2,47,-2.0,47.0,2014.0,298029,44337,metropole,moyenne ville,0,0
1510,44162,Saint-Herblain,44047,Couëron,146,-2,47,-2.0,47.0,2014.0,20255,44337,moyenne ville,moyenne ville,0,0
1511,44162,Saint-Herblain,44114,Orvault,144,-2,47,-2.0,47.0,2014.0,25305,44337,moyenne ville,moyenne ville,0,0
1512,44172,Sainte-Luce-sur-Loire,44109,Nantes,495,-2,47,-1.0,47.0,2014.0,298029,14663,metropole,petite ville,0,0
1513,44184,Saint-Nazaire,44109,Nantes,369,-2,47,-2.0,47.0,2014.0,298029,69350,metropole,grande ville,0,0
1514,44184,Saint-Nazaire,44132,Pornichet,232,-2,47,-2.0,47.0,2014.0,10709,69350,petite ville,grande ville,0,0
1515,44184,Saint-Nazaire,44055,La Baule-Escoublac,129,-2,47,-2.0,47.0,2014.0,15542,69350,petite ville,grande ville,0,0
1516,44184,Saint-Nazaire,44069,Guérande,178,-2,47,-2.0,47.0,2014.0,16127,69350,petite ville,grande ville,0,0
1517,44184,Saint-Nazaire,44103,Montoir-de-Bretagne,108,-2,47,-2.0,47.0,2014.0,7037,69350,petite ville,grande ville,0,0
1518,44184,Saint-Nazaire,44154,Saint-Brevin-les-Pins,217,-2,47,-2.0,47.0,2014.0,13210,69350,petite ville,grande ville,0,0
1519,44184,Saint-Nazaire,44210,Trignac,191,-2,47,-2.0,47.0,2014.0,7442,69350,petite ville,grande ville,0,0
1520,44190,Saint-Sébastien-sur-Loire,44109,Nantes,707,-2,47,-1.0,47.0,2014.0,298029,25915,metropole,moyenne ville,0,0
